status,comments,hour,photo,age,shares,link,likes,video,type,day,str_length,newlines
0,29,18,0,1311876386,0,1,140,0,4,3,14,0
0,39,17,0,1311873245,0,1,125,0,4,3,231,0
0,146,15,0,1311868779,0,1,64,0,4,3,120,0
0,11,15,0,1311866841,0,1,68,0,4,3,71,0
0,18,14,0,1311861929,0,1,62,0,4,3,269,0
0,37,11,0,1311851106,0,1,83,0,4,3,279,0
0,19,01,0,1311817087,0,1,117,0,4,3,208,0
0,124,22,0,1311805917,0,1,188,0,4,2,337,0
0,66,21,0,1311802072,0,1,103,0,4,2,290,0
1,216,19,0,1311794027,0,0,101,0,2,2,251,0
0,23,17,0,1311788672,0,1,138,0,4,2,42,0
0,102,16,0,1311785111,0,1,107,0,4,2,202,0
1,6,15,0,1311780942,0,0,57,0,2,2,308,0
0,45,13,0,1311773277,0,1,107,0,4,2,180,0
0,9,10,0,1311763480,0,1,99,0,4,2,181,0
0,93,00,0,1311725698,0,1,200,0,4,2,324,0
0,167,21,0,1311715109,0,1,291,0,4,1,224,0
0,49,20,0,1311710756,0,1,99,0,4,1,14,0
0,221,19,0,1311707314,0,1,260,0,4,1,134,1
0,38,17,0,1311702045,0,1,69,0,4,1,273,0
0,41,15,0,1311694195,0,1,75,0,4,1,166,0
0,17,14,0,1311691822,0,1,112,0,4,1,140,0
0,101,13,0,1311687061,0,1,105,0,4,1,373,0
0,11,11,0,1311678367,0,1,75,0,4,1,236,1
0,63,04,1,1311652831,54,0,335,0,4,1,202,0
0,116,02,0,1311646675,0,1,107,0,4,1,188,0
0,76,23,0,1311635712,0,1,205,0,4,0,208,0
0,152,20,0,1311626637,0,1,146,0,4,0,252,0
0,51,18,0,1311618379,0,1,225,0,4,0,244,0
0,48,16,0,1311612598,0,1,94,0,4,0,14,0
0,65,15,0,1311607470,0,1,92,0,4,0,350,0
0,77,13,0,1311599630,0,1,170,0,4,0,247,0
0,84,16,0,1311351177,0,1,65,0,4,4,124,0
1,16,15,0,1311346931,0,0,218,0,2,4,136,0
0,100,12,0,1311336071,0,1,181,0,4,4,167,0
0,42,00,0,1311295775,0,1,194,0,4,4,272,0
0,43,20,0,1311279892,0,1,112,0,4,3,272,0
0,39,19,0,1311277913,0,1,63,0,4,3,308,0
0,236,17,0,1311269836,0,1,147,0,4,3,144,0
0,29,15,0,1311262930,0,1,90,0,4,3,136,0
0,8,15,0,1311261033,0,1,102,0,4,3,14,0
0,27,13,0,1311255084,0,1,105,0,4,3,255,0
0,65,11,0,1311248861,0,1,242,0,4,3,288,0
0,107,04,1,1311221245,28,0,310,0,4,3,253,0
0,97,02,1,1311215821,20,0,125,0,4,3,320,0
0,14,21,0,1311197439,0,1,125,0,4,2,159,0
0,23,19,0,1311190186,0,1,103,0,4,2,261,0
0,57,19,0,1311188943,0,1,71,0,4,2,251,0
0,37,14,0,1311173931,0,1,89,0,4,2,227,0
0,76,11,0,1311160687,0,1,115,0,4,2,317,0
0,20,00,0,1311121835,0,1,121,0,4,2,317,0
0,33,20,0,1311107204,0,1,213,0,4,1,144,0
0,33,18,0,1311101442,0,1,72,0,4,1,205,0
0,62,17,0,1311094975,0,1,182,0,4,1,221,0
0,32,16,0,1311091953,0,1,62,0,4,1,301,0
0,49,16,0,1311091219,0,1,73,0,4,1,133,0
0,11,14,0,1311086658,0,1,62,0,4,1,219,0
0,8,13,0,1311083080,0,1,51,0,4,1,122,0
0,13,13,0,1311082240,0,1,76,0,4,1,125,0
0,48,11,0,1311075724,0,1,150,0,4,1,243,0
0,27,02,0,1311041738,0,1,79,0,4,1,164,0
0,219,21,0,1311024384,0,1,171,0,4,0,159,0
0,34,18,0,1311012061,0,1,124,0,4,0,250,0
0,36,16,0,1311005776,0,1,92,0,4,0,172,0
0,35,13,0,1310997507,0,1,76,0,4,0,245,0
0,40,12,0,1310992780,0,1,54,0,4,0,252,0
0,45,11,0,1310987451,0,1,88,0,4,0,214,0
0,52,05,1,1310967376,5,0,220,0,4,0,231,0
0,127,21,0,1310937858,0,1,428,0,4,6,68,0
0,77,14,0,1310913625,0,1,226,0,4,6,153,0
0,33,13,0,1310910749,0,1,125,0,4,6,264,0
0,80,03,1,1310874963,24,0,701,0,4,6,346,0
0,77,00,0,1310861848,0,1,153,0,4,6,55,0
0,13,20,0,1310847166,0,1,80,0,4,5,158,0
0,14,13,0,1310822290,0,1,150,0,4,5,156,0
0,167,00,0,1310777549,0,1,144,0,4,5,226,0
0,6,21,0,1310765787,0,1,101,0,4,4,205,0
0,31,20,0,1310761067,0,1,111,0,4,4,120,0
1,42,19,0,1310758123,0,0,56,0,4,4,106,0
0,37,19,0,1310757335,0,1,122,0,4,4,229,0
0,53,18,0,1310753029,0,1,107,0,4,4,249,0
0,41,15,0,1310742560,0,1,68,0,4,4,65,0
1,105,14,0,1310740006,0,0,156,0,2,4,126,0
0,37,14,0,1310739296,0,1,65,0,4,4,14,0
1,40,13,0,1310735296,0,0,136,0,2,4,150,0
0,52,11,0,1310728776,0,1,78,0,4,4,202,0
0,36,03,1,1310699506,7,0,202,0,4,4,224,0
0,12,22,0,1310684361,0,1,62,0,4,3,14,0
0,49,20,0,1310674352,0,1,89,0,4,3,157,0
0,36,18,0,1310669950,0,1,80,0,4,3,282,0
0,33,17,0,1310662887,0,1,103,0,4,3,271,0
0,122,15,0,1310658759,0,1,81,0,4,3,230,0
0,58,14,0,1310653486,0,1,129,0,4,3,155,0
1,124,12,0,1310647742,0,0,237,0,2,3,63,0
0,145,01,1,1310608137,74,0,397,0,4,3,346,0
0,55,01,1,1310607993,31,0,112,0,4,3,263,0
0,156,23,0,1310599420,0,1,137,0,4,2,246,0
0,91,21,0,1310592966,0,1,109,0,4,2,306,0
0,266,20,0,1310590545,0,1,169,0,4,2,301,0
1,64,19,0,1310586634,0,0,45,0,2,2,122,0
0,79,19,0,1310585622,0,1,142,0,4,2,81,0
0,45,18,0,1310582088,0,1,529,0,4,2,63,0
0,24,16,0,1310573243,0,1,95,0,4,2,186,0
0,16,15,0,1310570624,0,1,37,0,4,2,65,0
0,16,15,0,1310569702,0,1,29,0,4,2,205,0
0,21,14,0,1310567241,0,1,38,0,4,2,51,0
0,60,13,0,1310564126,0,1,67,0,4,2,14,0
0,50,13,0,1310562814,0,1,53,0,4,2,24,0
0,44,11,0,1310555301,0,1,289,0,4,2,226,0
0,61,04,0,1310532471,0,1,112,0,4,2,294,0
0,28,20,0,1310503766,0,1,65,0,4,1,249,0
0,250,19,0,1310498545,0,1,89,0,4,1,228,0
0,187,18,0,1310493949,0,1,185,0,4,1,162,0
0,41,17,0,1310490069,0,1,70,0,4,1,13,0
0,41,16,0,1310488014,0,1,88,0,4,1,131,0
0,85,13,0,1310479115,0,1,164,0,4,1,307,0
0,24,03,0,1310441215,0,1,120,0,4,1,59,0
0,22,22,0,1310424385,0,1,168,0,4,0,13,0
0,19,21,0,1310420990,0,1,91,0,4,0,252,0
0,45,19,0,1310411527,0,1,124,0,4,0,219,0
0,69,17,0,1310405435,0,1,308,0,4,0,170,0
0,20,16,0,1310401331,0,1,101,0,4,0,14,0
0,130,13,0,1310392086,0,1,133,0,4,0,150,0
0,42,20,0,1310156494,0,1,199,0,4,4,78,0
0,69,17,0,1310144908,0,1,435,0,4,4,109,0
1,26,16,0,1310142182,0,0,59,0,4,4,139,0
0,62,15,0,1310139390,0,1,366,0,4,4,134,0
0,23,15,0,1310138088,0,1,89,0,4,4,70,0
0,25,13,0,1310133317,0,1,102,0,4,4,65,0
0,12,13,0,1310132713,0,1,67,0,4,4,14,0
0,64,12,0,1310128408,0,1,110,0,4,4,189,0
0,89,21,0,1310074010,0,1,651,0,4,3,72,0
0,63,18,0,1310063852,0,1,277,0,4,3,107,0
0,270,17,0,1310060535,0,1,525,0,4,3,221,0
0,35,16,0,1310054676,0,1,143,0,4,3,186,0
0,32,15,0,1310052399,0,1,155,0,4,3,14,0
0,11,13,0,1310045410,0,1,141,0,4,3,75,0
0,57,21,1,1309986822,24,0,559,0,4,2,196,0
0,35,17,0,1309972616,0,1,169,0,4,2,123,0
0,96,16,0,1309970987,0,1,251,0,4,2,152,0
0,40,15,0,1309966514,0,1,224,0,4,2,106,0
0,71,14,0,1309963337,0,1,106,0,4,2,120,0
0,24,13,0,1309960193,0,1,227,0,4,2,131,0
0,92,18,0,1309890660,0,1,138,0,4,1,53,0
0,64,15,0,1309881231,0,1,290,0,4,1,105,0
0,61,14,0,1309877447,0,1,270,0,4,1,118,0
0,118,13,0,1309872638,0,1,138,0,4,1,129,0
0,177,20,0,1309811753,0,1,563,0,4,0,62,0
0,27,21,0,1309556029,0,1,151,0,4,4,86,0
0,58,20,0,1309551041,0,1,315,0,4,4,114,0
0,30,17,0,1309541788,0,1,127,0,4,4,167,0
1,64,17,0,1309540939,0,0,70,0,4,4,129,0
0,29,16,0,1309538628,0,1,151,0,4,4,174,0
0,69,13,0,1309528786,0,1,141,0,4,4,157,0
0,223,23,0,1309476201,0,1,298,0,4,3,14,0
0,50,22,0,1309474205,0,1,198,0,4,3,93,0
0,16,21,0,1309470051,0,1,82,0,4,3,156,0
0,66,19,0,1309462946,0,1,67,0,4,3,116,0
0,9,18,0,1309458354,0,1,96,0,4,3,14,0
0,10,15,0,1309449383,0,1,138,0,4,3,80,0
0,54,19,0,1309376190,0,1,329,0,4,2,167,0
0,74,18,0,1309372130,0,1,117,0,4,2,181,0
0,12,17,0,1309370224,0,1,92,0,4,2,14,0
0,71,14,0,1309358867,0,1,139,0,4,2,57,0
0,42,14,0,1309356580,0,1,127,0,4,2,145,0
0,8,13,0,1309353965,0,1,81,0,4,2,98,0
0,20,20,0,1309293794,0,1,103,0,4,1,75,0
0,47,20,0,1309291211,0,1,203,0,4,1,77,0
0,29,18,0,1309285670,0,1,153,0,4,1,14,0
0,76,18,0,1309284254,0,1,374,0,4,1,131,0
0,33,16,0,1309279907,0,1,107,0,4,1,47,0
0,43,15,0,1309276265,0,1,157,0,4,1,61,0
0,52,14,0,1309272655,0,1,168,0,4,1,134,0
0,101,13,0,1309268733,0,1,131,0,4,1,158,0
0,36,01,0,1309223863,0,1,146,0,4,1,110,0
0,27,21,1,1309209420,13,0,199,0,4,0,188,0
0,113,19,0,1309202726,0,1,444,0,4,0,201,0
0,54,18,0,1309198110,0,1,101,0,4,0,14,0
0,29,16,0,1309191076,0,1,120,0,4,0,76,0
0,90,14,0,1309186198,0,1,288,0,4,0,223,0
0,110,14,0,1309185171,0,1,203,0,4,0,101,0
0,45,13,0,1309182400,0,1,87,0,4,0,141,0
0,39,19,0,1309116830,0,1,189,0,4,6,54,0
0,25,16,0,1309019057,0,1,170,0,4,5,14,0
0,84,22,0,1308953462,0,1,172,0,4,4,114,0
1,81,21,0,1308952792,0,0,174,0,4,4,147,0
0,32,19,0,1308944456,0,1,171,0,4,4,89,0
1,9,16,0,1308931877,0,0,51,0,4,4,101,0
0,74,15,1,1308929633,7,0,173,0,4,4,146,0
0,68,13,0,1308923709,0,1,187,0,4,4,207,0
0,25,18,0,1308855084,0,1,185,0,4,3,14,0
0,65,18,0,1308854753,0,1,73,0,4,3,72,0
0,15,16,0,1308847040,0,1,88,0,4,3,97,0
0,37,15,0,1308842883,0,1,114,0,4,3,94,0
0,61,14,0,1308839852,0,1,178,0,4,3,146,0
0,48,13,0,1308836328,0,1,232,0,4,3,160,0
0,333,23,0,1308784377,0,1,726,0,4,2,123,0
0,42,21,1,1308779096,1,0,103,0,4,2,193,0
0,34,20,0,1308774602,0,1,344,0,4,2,14,0
0,81,18,0,1308768219,0,1,66,0,4,2,127,0
0,29,14,0,1308754020,0,1,129,0,4,2,93,0
0,44,13,0,1308750977,0,1,82,0,4,2,131,0
0,61,21,0,1308690486,0,1,99,0,4,1,127,0
0,21,20,0,1308689251,0,1,190,0,4,1,14,0
0,72,18,0,1308679442,0,1,151,0,4,1,129,0
0,210,15,0,1308671021,0,1,159,0,4,1,13,0
0,108,14,0,1308666206,0,1,156,0,4,1,197,0
0,26,23,0,1308612341,0,1,198,0,4,0,13,0
0,146,21,0,1308605024,0,1,251,0,4,0,84,0
0,17,19,0,1308599000,0,1,104,0,4,0,14,0
0,22,17,0,1308592794,0,1,100,0,4,0,96,0
0,112,16,0,1308586159,0,1,143,0,4,0,92,0
0,12,15,0,1308583114,0,1,109,0,4,0,96,0
1,23,14,0,1308580087,0,0,261,0,4,0,113,0
0,57,13,0,1308576552,0,1,265,0,4,0,73,0
0,15,23,0,1308527514,0,1,218,0,4,6,14,0
0,208,15,0,1308410894,0,1,414,0,4,5,14,0
0,34,22,1,1308348146,5,0,289,0,4,4,174,0
0,73,19,0,1308340683,0,1,170,0,4,4,37,0
1,24,17,0,1308331004,0,0,60,0,4,4,178,0
0,27,16,0,1308327665,0,1,88,0,4,4,119,0
0,101,15,0,1308324683,0,1,76,0,4,4,92,0
0,41,13,0,1308315820,0,1,128,0,4,4,14,0
0,143,22,0,1308264912,0,1,552,0,4,3,111,0
0,177,21,1,1308260115,81,0,716,0,4,3,185,0
0,45,20,0,1308255447,0,1,353,0,4,3,94,0
0,75,19,0,1308252362,0,1,146,0,4,3,121,0
0,38,16,0,1308242106,0,1,136,0,4,3,59,0
0,37,15,0,1308239706,0,1,100,0,4,3,118,0
0,77,14,0,1308233447,0,1,233,0,4,3,83,0
0,28,13,0,1308230956,0,1,124,0,4,3,82,0
0,431,23,0,1308179075,0,1,197,0,4,2,94,0
0,59,20,0,1308170263,0,1,170,0,4,2,14,0
0,81,18,0,1308162240,0,1,101,0,4,2,14,0
0,74,17,0,1308160262,0,1,64,0,4,2,76,0
0,62,15,0,1308153233,0,1,182,0,4,2,67,0
0,42,15,0,1308152396,0,1,80,0,4,2,138,0
0,40,14,0,1308147720,0,1,161,0,4,2,78,0
0,53,13,0,1308143735,0,1,118,0,4,2,153,0
0,47,20,0,1308082260,0,1,125,0,4,1,73,0
0,119,17,0,1308073258,0,1,84,0,4,1,90,0
0,22,15,0,1308064852,0,1,113,0,4,1,14,0
0,20,15,0,1308064513,0,1,71,0,4,1,61,0
0,30,14,0,1308060861,0,1,154,0,4,1,80,0
0,108,13,0,1308057276,0,1,179,0,4,1,93,0
0,61,03,0,1308023224,0,1,246,0,4,1,94,0
0,37,00,0,1308010454,0,1,81,0,4,1,91,0
0,16,21,0,1308001119,0,1,158,0,4,0,27,0
0,179,19,0,1307991614,0,1,250,0,4,0,79,0
0,220,16,0,1307984043,0,1,144,0,4,0,110,0
0,51,22,0,1307745764,0,1,251,0,4,4,260,0
0,37,17,0,1307727439,0,1,84,0,4,4,210,0
0,26,14,0,1307716046,0,1,125,0,4,4,124,0
0,215,13,0,1307711496,0,1,152,0,4,4,135,0
0,12,13,0,1307711155,0,1,95,0,4,4,39,0
0,146,19,0,1307649503,0,1,135,0,4,3,95,0
0,6,18,0,1307645751,0,1,84,0,4,3,48,0
0,80,17,0,1307641386,0,1,163,0,4,3,64,0
0,112,00,0,1307578083,0,1,313,0,4,3,123,0
0,132,22,0,1307570547,0,1,165,0,4,2,77,0
0,275,21,0,1307567929,0,1,256,0,4,2,89,0
0,103,15,0,1307547155,0,1,232,0,4,2,92,0
0,138,14,0,1307543692,0,1,119,0,4,2,191,0
0,53,13,0,1307541412,0,1,158,0,4,2,136,0
0,15,22,0,1307485830,0,1,118,0,4,1,75,0
0,17,19,0,1307474323,0,1,171,0,4,1,62,0
0,29,17,0,1307468607,0,1,78,0,4,1,119,0
0,232,13,0,1307454793,0,1,624,0,4,1,366,0
0,316,21,0,1307394207,0,1,243,0,4,0,97,0
0,152,20,0,1307391587,0,1,107,0,4,0,81,0
0,494,16,0,1307379231,0,1,197,0,4,0,134,0
0,228,15,0,1307373465,0,1,223,0,4,0,89,0
0,177,13,0,1307368656,0,1,94,0,4,0,108,0
0,208,02,0,1307239380,0,1,200,0,4,6,250,0
0,110,20,0,1307131879,0,1,110,0,4,4,122,0
0,82,17,0,1307120513,0,1,74,0,4,4,178,0
0,53,16,0,1307117508,0,1,80,0,4,4,168,0
0,225,14,0,1307112321,0,1,142,0,4,4,72,0
0,70,14,0,1307110738,0,1,123,0,4,4,135,0
0,79,12,0,1307103736,0,1,145,0,4,4,178,0
0,92,22,0,1307053477,0,1,193,0,4,3,104,0
0,99,21,0,1307048981,0,1,173,0,4,3,54,0
0,58,19,0,1307042377,0,1,207,0,4,3,138,0
0,96,17,0,1307036159,0,1,152,0,4,3,83,0
0,36,16,0,1307033597,0,1,69,0,4,3,85,0
0,35,15,0,1307026823,0,1,170,0,4,3,14,0
0,52,13,0,1307023119,0,1,114,0,4,3,134,0
0,77,19,0,1306957558,0,1,164,0,4,2,117,0
0,179,15,0,1306943742,0,1,777,0,4,2,186,0
0,32,14,0,1306937705,0,1,157,0,4,2,85,0
0,532,23,0,1306883990,0,1,366,0,4,1,149,0
0,243,21,0,1306876725,0,1,205,0,4,1,85,0
0,142,16,0,1306859136,0,1,286,0,4,1,145,0
0,129,15,0,1306855189,0,1,168,0,4,1,63,0
0,114,13,0,1306848494,0,1,116,0,4,1,125,0
0,80,18,0,1306522174,0,1,146,0,4,4,104,0
0,49,16,0,1306515527,0,1,115,0,4,4,143,0
0,40,16,0,1306512989,0,1,88,0,4,4,14,0
1,50,16,0,1306512884,0,0,63,0,4,4,194,0
0,41,16,0,1306512553,0,1,81,0,4,4,104,0
0,32,13,0,1306502387,0,1,136,0,4,4,98,0
0,69,21,0,1306446416,0,1,103,0,4,3,99,0
0,316,20,0,1306443492,0,1,172,0,4,3,168,0
0,50,18,0,1306433558,0,1,146,0,4,3,14,0
0,36,17,0,1306431652,0,1,119,0,4,3,105,0
0,35,16,0,1306427888,0,1,303,0,4,3,147,0
0,64,14,0,1306421677,0,1,260,0,4,3,126,0
0,125,13,0,1306418366,0,1,140,0,4,3,111,0
0,102,12,0,1306413334,0,1,294,0,4,3,130,0
0,279,20,0,1306356808,0,1,216,0,4,2,82,0
0,224,17,0,1306345130,0,1,163,0,4,2,70,0
0,43,16,0,1306339590,0,1,118,0,4,2,292,0
0,78,15,0,1306335942,0,1,226,0,4,2,145,0
0,34,14,0,1306333305,0,1,87,0,4,2,87,0
0,125,20,0,1306270644,0,1,223,0,4,1,110,0
0,172,20,1,1306268194,26,0,408,0,4,1,188,0
0,79,18,0,1306262296,0,1,115,0,4,1,247,0
0,87,14,0,1306248828,0,1,100,0,4,1,14,0
0,65,14,0,1306248730,0,1,96,0,4,1,162,0
0,164,19,0,1306178745,0,1,247,0,4,0,143,0
0,35,16,0,1306168292,0,1,251,0,4,0,120,0
0,22,14,0,1306159380,0,1,153,0,4,0,150,0
0,18,20,0,1306008547,0,1,113,0,4,5,78,0
0,21,21,0,1305928223,0,1,122,0,4,4,152,0
0,9,18,0,1305915910,0,1,182,0,4,4,14,0
0,40,16,0,1305908453,0,1,91,0,4,4,91,0
0,72,15,0,1305904948,0,1,99,0,4,4,63,0
0,16,14,0,1305900028,0,1,148,0,4,4,136,0
0,14,20,0,1305838732,0,1,129,0,4,3,111,0
0,68,19,0,1305834524,0,1,104,0,4,3,138,2
0,416,18,0,1305830465,0,1,231,0,4,3,65,0
0,2,17,0,1305826333,0,1,73,0,4,3,144,0
0,34,16,0,1305823823,0,1,134,0,4,3,199,0
0,77,14,0,1305815979,0,1,254,0,4,3,150,0
0,79,21,0,1305753164,0,1,281,0,4,2,101,0
0,27,20,0,1305750588,0,1,150,0,4,2,112,0
0,21,19,0,1305748608,0,1,81,0,4,2,14,0
0,5,18,0,1305744311,0,1,128,0,4,2,160,2
0,31,14,0,1305642692,0,1,145,0,4,1,14,0
0,21,14,0,1305642583,0,1,166,0,4,1,115,0
0,278,19,0,1305574945,0,1,530,0,4,0,121,0
0,66,17,0,1305565480,0,1,170,0,4,0,14,0
0,105,13,0,1305553397,0,1,183,0,4,0,201,0
0,25,18,0,1305310073,0,1,102,0,4,4,14,0
0,80,17,0,1305308080,0,1,173,0,4,4,93,0
0,17,16,0,1305305006,0,1,57,0,4,4,177,0
0,41,15,0,1305300153,0,1,233,0,4,4,93,0
0,161,13,0,1305293799,0,1,269,0,4,4,106,0
0,195,02,0,1305254696,0,1,395,0,4,4,69,0
0,132,20,0,1305232946,0,1,80,0,4,3,173,0
0,60,20,0,1305231395,0,1,73,0,4,3,14,0
0,22,18,0,1305225078,0,1,128,0,4,3,64,0
0,20,17,0,1305221271,0,1,186,0,4,3,84,0
0,58,15,0,1305213500,0,1,146,0,4,3,134,0
0,42,14,0,1305211215,0,1,228,0,4,3,135,0
0,65,19,0,1305143554,0,1,278,0,4,2,123,0
0,18,18,0,1305138400,0,1,76,0,4,2,14,0
0,52,18,0,1305137526,0,1,221,0,4,2,112,0
0,53,16,0,1305130173,0,1,228,0,4,2,104,0
0,105,14,0,1305125761,0,1,318,0,4,2,130,0
0,24,14,0,1305122527,0,1,114,0,4,2,128,0
0,54,22,0,1305066343,0,1,203,0,4,1,145,0
0,400,20,0,1305058597,0,1,351,0,4,1,170,0
0,65,16,0,1305045365,0,1,152,0,4,1,137,0
0,46,13,0,1305033591,0,1,94,0,4,1,14,0
0,135,13,0,1305033053,0,1,244,0,4,1,105,0
0,24,22,0,1304978746,0,1,210,0,4,0,27,0
0,11,20,0,1304974531,0,1,91,0,4,0,14,0
0,119,19,0,1304970512,0,1,114,0,4,0,116,0
0,30,17,0,1304962120,0,1,86,0,4,0,168,0
0,19,16,0,1304958788,0,1,310,0,4,0,130,0
0,79,15,0,1304956191,0,1,216,0,4,0,150,0
0,70,14,0,1304951418,0,1,156,0,4,0,188,0
0,125,22,0,1304805606,0,1,220,0,4,5,24,0
0,55,23,0,1304724212,0,1,175,0,4,4,99,0
0,218,20,0,1304713207,0,1,317,0,4,4,110,0
0,22,17,0,1304701633,0,1,110,0,4,4,14,0
0,17,16,0,1304698066,0,1,74,0,4,4,129,0
0,31,15,0,1304697306,0,1,152,0,4,4,161,0
0,61,19,0,1304625377,0,1,356,0,4,3,131,0
0,145,16,0,1304612801,0,1,196,0,4,3,160,0
0,38,14,0,1304606871,0,1,125,0,4,3,156,0
0,154,13,0,1304603156,0,1,160,0,4,3,135,0
0,189,21,0,1304545251,0,1,234,0,4,2,179,0
0,214,20,0,1304540986,0,1,185,0,4,2,13,0
0,31,16,0,1304528034,0,1,88,0,4,2,14,0
0,385,15,0,1304522985,0,1,272,0,4,2,90,0
0,10,15,0,1304521274,0,1,108,0,4,2,165,0
0,129,03,0,1304478584,0,1,477,0,4,2,156,0
0,33,18,0,1304448995,0,1,164,0,4,1,141,0
0,12,16,0,1304441244,0,1,94,0,4,1,14,0
0,102,16,1,1304438950,3,0,183,0,4,1,123,0
0,116,14,0,1304433708,0,1,544,0,4,1,141,0
0,30,13,0,1304429134,0,1,102,0,4,1,110,0
0,97,00,1,1304383683,24,0,328,0,4,1,157,0
0,28,22,0,1304375729,0,1,123,0,4,0,87,0
0,172,17,1,1304357014,18,0,474,0,3,0,61,0
0,70,14,0,1304347227,0,1,275,0,4,0,129,0
0,49,14,0,1304345625,0,1,191,0,4,0,56,0
0,94,13,1,1304344090,5,0,439,0,4,0,133,0
0,363,11,0,1304335872,0,1,592,0,4,0,108,0
0,134,04,0,1304311997,0,1,651,0,4,0,111,0
0,345,03,0,1304305689,0,1,2186,0,4,0,161,0
1,78,16,0,1304094955,0,0,100,0,2,4,141,0
0,55,15,0,1304091600,0,1,254,0,4,4,14,0
0,383,01,1,1304039225,62,0,2388,0,4,4,170,0
0,42,14,0,1304002593,0,1,363,0,4,3,90,0
0,51,21,0,1303938974,0,1,308,0,4,2,97,0
0,28,17,0,1303926392,0,1,146,0,4,2,83,0
0,30,16,0,1303920937,0,1,105,0,4,2,27,0
0,45,14,0,1303915484,0,1,226,0,4,2,130,0
0,364,13,0,1303910906,0,1,361,0,4,2,164,0
0,131,21,0,1303853282,0,1,144,0,4,1,194,0
0,29,20,0,1303851426,0,1,115,0,4,1,137,0
0,147,15,0,1303833153,0,1,399,0,4,1,124,0
0,42,13,0,1303826105,0,1,410,0,4,1,98,0
0,55,15,0,1303746945,0,1,184,0,4,0,133,0
0,27,13,0,1303739833,0,1,106,0,4,0,116,0
1,60,16,0,1303488353,0,0,84,0,4,4,140,0
0,110,13,0,1303479713,0,1,224,0,4,4,68,0
0,42,19,0,1303414984,0,1,451,0,4,3,44,0
0,27,16,0,1303404014,0,1,180,0,4,3,25,0
0,141,14,0,1303395913,1,1,1739,0,4,3,98,0
0,12,20,0,1303329875,0,1,156,0,4,2,14,0
0,55,16,0,1303316360,0,1,190,0,4,2,99,0
0,45,14,0,1303309443,0,1,236,0,4,2,73,0
0,32,17,0,1303235541,0,1,167,0,4,1,14,0
0,59,16,0,1303231442,0,1,209,0,4,1,124,0
0,7,14,0,1303224229,0,1,114,0,4,1,147,0
0,20,19,0,1303153736,0,1,125,0,4,0,14,0
0,47,18,0,1303153180,0,1,268,0,4,0,51,0
0,6,18,0,1303152820,0,1,112,0,4,0,110,0
0,84,14,0,1303136022,0,1,351,0,4,0,83,0
0,98,13,0,1303134128,0,1,142,0,4,0,125,0
0,32,21,0,1302903765,0,1,217,0,4,4,50,0
0,71,16,0,1302883986,0,1,117,0,4,4,199,0
0,26,16,0,1302883819,0,1,148,0,4,4,14,0
0,145,23,0,1302825254,0,1,295,0,4,3,79,0
0,106,19,0,1302809928,0,1,305,0,4,3,209,0
0,96,16,0,1302798591,0,1,96,0,4,3,192,0
0,71,14,0,1302790683,0,1,86,0,4,3,14,0
0,100,22,0,1302732904,0,1,183,0,4,2,172,0
0,14,19,0,1302724667,0,1,85,0,4,2,14,0
0,174,13,0,1302700967,0,1,148,0,4,2,174,0
0,22,22,0,1302646828,0,1,165,0,4,1,27,0
0,33,15,0,1302621609,0,1,84,0,4,1,101,0
0,54,14,0,1302617965,0,1,159,0,4,1,139,0
0,171,13,0,1302614598,0,1,214,0,4,1,14,0
0,85,19,0,1302377126,0,1,576,0,4,5,91,0
0,22,17,0,1302285317,0,1,68,0,4,4,168,0
0,32,15,0,1302278172,0,1,102,0,4,4,145,0
0,93,14,0,1302271225,0,1,125,0,4,4,175,0
0,57,14,0,1302271203,0,1,60,0,4,4,14,0
0,7,13,0,1302184553,0,1,106,0,4,3,14,0
0,94,13,0,1302183154,0,1,164,0,4,3,127,0
0,61,21,0,1302125571,0,1,143,0,4,2,84,0
0,23,20,0,1302122318,0,1,98,0,4,2,106,0
0,59,20,0,1302120128,0,1,119,0,4,2,167,0
0,41,16,0,1302105819,0,1,194,0,4,2,176,0
0,82,15,0,1302102626,0,1,135,0,4,2,189,0
0,50,17,0,1302026279,0,1,214,0,4,1,154,0
0,74,21,0,1301953713,0,1,199,0,4,0,14,0
0,31,18,0,1301943312,0,1,106,0,4,0,125,0
0,62,14,0,1301928388,0,1,105,0,4,0,103,0
0,169,13,0,1301923934,0,1,284,0,4,0,173,0
0,52,21,0,1301778627,0,1,192,0,4,5,14,0
0,96,23,0,1301701502,0,1,94,0,4,4,207,0
0,28,19,0,1301684831,0,1,121,0,4,4,14,0
0,15,18,0,1301683910,0,1,197,0,4,4,141,0
1,55,16,0,1301674506,0,0,86,0,4,4,69,0
0,44,15,0,1301670128,0,1,223,0,4,4,100,0
0,19,23,0,1301613404,0,1,250,0,4,3,99,0
0,31,20,0,1301603926,0,1,118,0,4,3,53,0
0,21,20,0,1301601676,0,1,115,0,4,3,14,0
0,2,17,0,1301594034,0,1,65,0,4,3,95,0
0,8,15,0,1301585288,0,1,136,0,4,3,139,0
0,42,14,0,1301582788,0,1,262,0,4,3,235,0
0,12,22,0,1301523062,0,1,58,0,4,2,24,0
0,94,21,0,1301520734,0,1,165,0,4,2,105,0
0,85,20,0,1301518285,0,1,279,0,4,2,134,0
0,42,14,0,1301495262,0,1,170,0,4,2,175,0
